date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:31:13	10411/10411	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225841a56f-52b6%22	https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201837	C:/Users/camara/Desktop/laby/ecommerce/s0.wp.com/wp-content/js/devicepx-jetpack694b.js	(from https://www.weezbe.com/blog/tag/plugin/)
00:31:14	31286/31286	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Sep%202018%2004:14:26%20GMT	https://www.weezbe.com/blog/tag/social/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/social/index.html	(from https://www.weezbe.com/blog/tag/plugin/)
00:31:14	8596/8596	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225abc2267-32a7%22	https://stats.wp.com/e-201837.js	C:/Users/camara/Desktop/laby/ecommerce/stats.wp.com/e-201837.js	(from https://www.weezbe.com/blog/tag/plugin/)
00:31:14	34076/34076	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2018:15:56%20GMT	https://www.weezbe.com/blog/category/comparateurs-marketplaces/page/2/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/comparateurs-marketplaces/page/2/index.html	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:15	26075/26075	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/category/comparateurs-marketplaces/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/comparateurs-marketplaces/feed/index.html	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:15	38688/38688	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:31:16%20GMT	https://www.weezbe.com/blog/category/comparateurs-marketplaces/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/comparateurs-marketplaces/linkid.js	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:16	44422/44422	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2018:15:58%20GMT	https://www.weezbe.com/blog/augmenter-ventes-trafic-campagne-google-shopping/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/augmenter-ventes-trafic-campagne-google-shopping/index.html	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:16	7709/7709	---M--	200	added ('OK')	image/png	etag:%2259cbad7c-1e1d%22	https://www.weezbe.com/wp-content/uploads/google-shopping-300x43.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/google-shopping-300x43.png	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:17	44294/44294	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Sep%202018%2016:48:50%20GMT	https://www.weezbe.com/blog/tag/google/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/google/index.html	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:17	421120/421120	---M--	200	added ('OK')	image/png	etag:%2256cb152a-66d00%22	https://www.weezbe.com/wp-content/uploads/Google_Shopping.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/Google_Shopping.png	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:17	71279/71279	---M--	200	added ('OK')	image/jpeg	etag:%224ddfa5b4-1166f%22	https://www.weezbe.com/creation-site-e-commerce/header-site-ECS.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/creation-site-e-commerce/header-site-ECS.jpg	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:18	45119/45119	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Sep%202018%2016:50:54%20GMT	https://www.weezbe.com/blog/tag/seo/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/seo/index.html	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:18	433405/433405	---M--	200	added ('OK')	image/png	etag:%2256cb1529-69cfd%22	https://www.weezbe.com/wp-content/uploads/Google_Shopping-1024x822.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/Google_Shopping-1024x822.png	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:18	31751/31751	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Sep%202018%2015:08:58%20GMT	https://www.weezbe.com/blog/tag/sea/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/sea/index.html	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:18	39536/39536	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2018:15:59%20GMT	https://www.weezbe.com/blog/aujourdhui-romuald-a-diffuse-1-produit-sur-les-comparo-avec-les-pompes-a-roro-en-titre/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/aujourdhui-romuald-a-diffuse-1-produit-sur-les-comparo-avec-les-pompes-a-roro-en-titre/index.html	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:19	42228/42228	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Sep%202018%2017:16:16%20GMT	https://www.weezbe.com/blog/boutique-en-ligne-ebay-google-shopping-facebook-boostez-votre-visibilite-et-vos-ventes-en-quelques-clics/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/boutique-en-ligne-ebay-google-shopping-facebook-boostez-votre-visibilite-et-vos-ventes-en-quelques-clics/index.html	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:19	38688/38688	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:31:19%20GMT	https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/conseils-optimisations-ecommerce/linkid.js	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:31:20	38460/38460	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2018:16:00%20GMT	https://www.weezbe.com/blog/comparateur-de-prix-e-commerce/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/comparateur-de-prix-e-commerce/index.html	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:20	39351/39351	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Sep%202018%2016:34:51%20GMT	https://www.weezbe.com/blog/tag/kelkoo/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/kelkoo/index.html	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:21	39396/39396	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2006:40:09%20GMT	https://www.weezbe.com/blog/tag/leguide-com/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/leguide-com/index.html	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:21	39405/39405	---M-Z	200	added ('OK')	text/html	date:Fri,%2028%20Sep%202018%2013:12:19%20GMT	https://www.weezbe.com/blog/tag/shopping-com/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/shopping-com/index.html	(from https://www.weezbe.com/blog/category/comparateurs-marketplaces/)
00:31:22	418209/418209	---M--	200	added ('OK')	image/jpeg	etag:%22562518ee-661a1%22	https://www.weezbe.com/wp-content/uploads/am%c3%a9liorer-confiance.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/am%c3%a9liorer-confiance.jpg	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:31:22	30039/30039	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/conseils-optimisations-ecommerce/feed/index.html	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:31:22	43238/43238	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Sep%202018%2010:35:17%20GMT	https://www.weezbe.com/blog/5-conseils-pour-ameliorer-la-confiance-de-vos-visiteurs/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/5-conseils-pour-ameliorer-la-confiance-de-vos-visiteurs/index.html	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:31:22	34945/34945	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Sep%202018%2016:55:03%20GMT	https://www.weezbe.com/blog/tag/conseil/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/conseil/index.html	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:31:23	120479/120479	---M--	200	added ('OK')	image/jpeg	etag:%225236a2bc-1d69f%22	https://www.weezbe.com/wp-content/uploads/DSC_0005-1024x439.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/DSC_0005-1024x439.jpg	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:31:23	602427/602427	---M--	200	added ('OK')	image/jpeg	etag:%225236a2ba-9313b%22	https://www.weezbe.com/wp-content/uploads/DSC_0005.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/DSC_0005.jpg	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:31:23	39045/39045	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Sep%202018%2006:34:51%20GMT	https://www.weezbe.com/blog/taux-rebond-kesako/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/taux-rebond-kesako/index.html	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:31:24	29690/29690	---M--	200	added ('OK')	image/png	etag:%225b982d4f-73fa%22	https://www.weezbe.com/wp-content/uploads/produit-promotion.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/produit-promotion.png	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:31:24	39988/39988	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Sep%202018%2009:33:11%20GMT	https://www.weezbe.com/blog/tag/taux-de-rebond/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/taux-de-rebond/index.html	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:31:25	42553/42553	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Sep%202018%2015:39:38%20GMT	https://www.weezbe.com/blog/comment-valoriser-produits-ecommerce/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/comment-valoriser-produits-ecommerce/index.html	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:31:25	35544/35544	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Sep%202018%2005:27:55%20GMT	https://www.weezbe.com/blog/tag/ameliorer/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/ameliorer/index.html	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:31:26	31196/31196	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2007:12:00%20GMT	https://www.weezbe.com/blog/tag/affichage/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/affichage/index.html	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:31:27	45949/45949	---M--	200	added ('OK')	image/jpeg	etag:%224e0cbb80-b37d%22	https://www.weezbe.com/creation-site-e-commerce/ventes-additionnelles-dans-le-panier.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/creation-site-e-commerce/ventes-additionnelles-dans-le-panier.jpg	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:32:04	31196/31196	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2008:19:58%20GMT	https://www.weezbe.com/blog/tag/promotion/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/promotion/index.html	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:32:04	31187/31187	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2007:15:52%20GMT	https://www.weezbe.com/blog/tag/produits/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/produits/index.html	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:32:05	39520/39520	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2018:16:08%20GMT	https://www.weezbe.com/blog/augmentez-votre-panier-moyen-avec-les-ventes-additionnelles/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/augmentez-votre-panier-moyen-avec-les-ventes-additionnelles/index.html	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:32:05	46392/46392	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2018:16:07%20GMT	https://www.weezbe.com/blog/je-vous-previens-vous-allez-etre-pris-en-flag/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/je-vous-previens-vous-allez-etre-pris-en-flag/index.html	(from https://www.weezbe.com/blog/category/conseils-optimisations-ecommerce/)
00:32:05	46545/46545	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2018:16:01%20GMT	https://www.weezbe.com/blog/category/eboulette-de-romuald/page/2/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/eboulette-de-romuald/page/2/index.html	(from https://www.weezbe.com/blog/category/eboulette-de-romuald/)
00:32:06	51265/51265	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/category/eboulette-de-romuald/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/eboulette-de-romuald/feed/index.html	(from https://www.weezbe.com/blog/category/eboulette-de-romuald/)
00:32:06	38688/38688	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:32:07%20GMT	https://www.weezbe.com/blog/category/eboulette-de-romuald/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/eboulette-de-romuald/linkid.137.delayed	(from https://www.weezbe.com/blog/category/eboulette-de-romuald/)
00:32:06	32114/32114	---M--	200	added ('OK')	image/jpeg	etag:%224ff59472-7d72%22	https://www.weezbe.com/wp-content/uploads/pecheur-backlink-422x288.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/pecheur-backlink-422x288.jpg	(from https://www.weezbe.com/blog/category/eboulette-de-romuald/)
00:32:07	27642/27642	---M--	200	added ('OK')	image/jpeg	etag:%224ff59472-6bfa%22	https://www.weezbe.com/wp-content/uploads/pecheur-backlink.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/pecheur-backlink.jpg	(from https://www.weezbe.com/blog/category/eboulette-de-romuald/)
00:32:07	62166/62166	---M--	200	added ('OK')	image/jpeg	etag:%224fe2ed83-f2d6%22	https://www.weezbe.com/wp-content/uploads/soldes_background.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/soldes_background.jpg	(from https://www.weezbe.com/blog/category/eboulette-de-romuald/)
00:32:07	48499/48499	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Sep%202018%2021:21:25%20GMT	https://www.weezbe.com/blog/aujourdhui-romuald-a-degote-un-backlink-lien-entrant-genial-sur-un-gouv-pr8-le-lien-est-en-nofollow/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/aujourdhui-romuald-a-degote-un-backlink-lien-entrant-genial-sur-un-gouv-pr8-le-lien-est-en-nofollow/index.html	(from https://www.weezbe.com/blog/category/eboulette-de-romuald/)
00:32:08	82936/82936	---M--	200	added ('OK')	image/jpeg	etag:%224f854806-143f8%22	https://www.weezbe.com/wp-content/uploads/timbre.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/timbre.jpg	(from https://www.weezbe.com/blog/category/eboulette-de-romuald/)
00:32:08	78840/78840	---M--	200	added ('OK')	image/jpeg	etag:%224fb13968-133f8%22	https://www.weezbe.com/wp-content/uploads/pluie.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/pluie.jpg	(from https://www.weezbe.com/blog/category/eboulette-de-romuald/)
00:32:45	49353/49353	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Sep%202018%2013:37:14%20GMT	https://www.weezbe.com/blog/aujourdhui-romuald-a-cree-un-superbe-image-de-fond-pour-preparer-les-soldes-elle-fait-10mo/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/aujourdhui-romuald-a-cree-un-superbe-image-de-fond-pour-preparer-les-soldes-elle-fait-10mo/index.html	(from https://www.weezbe.com/blog/category/eboulette-de-romuald/)
00:32:45	43220/43220	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2018:16:02%20GMT	https://www.weezbe.com/blog/decouvrez-une-nouvelle-rubrique-satirique-les-e-boulettes-de-romuald/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/decouvrez-une-nouvelle-rubrique-satirique-les-e-boulettes-de-romuald/index.html	(from https://www.weezbe.com/blog/category/eboulette-de-romuald/)
00:32:46	40704/40704	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2018:16:04%20GMT	https://www.weezbe.com/blog/aujourdhui-romuald-a-utilise-des-images-3030-pour-ses-produits-il-est-philateliste/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/aujourdhui-romuald-a-utilise-des-images-3030-pour-ses-produits-il-est-philateliste/index.html	(from https://www.weezbe.com/blog/category/eboulette-de-romuald/)
00:32:46	44293/44293	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:25:01%20GMT	https://www.weezbe.com/blog/aujourdhui-romuald-a-diffuse-sur-adwords-en-bretagne-profitez-du-soleil-et-achetez-des-tongs/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/aujourdhui-romuald-a-diffuse-sur-adwords-en-bretagne-profitez-du-soleil-et-achetez-des-tongs/index.html	(from https://www.weezbe.com/blog/category/eboulette-de-romuald/)
00:32:47	39557/39557	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Sep%202018%2003:22:48%20GMT	https://www.weezbe.com/blog/aujourdhui-romuald-a-hierarchise-son-catalogue-avec-4-sous-niveaux-de-categorie/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/aujourdhui-romuald-a-hierarchise-son-catalogue-avec-4-sous-niveaux-de-categorie/index.html	(from https://www.weezbe.com/blog/category/eboulette-de-romuald/)
00:32:47	48382/48382	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2010:18:12%20GMT	https://www.weezbe.com/blog/category/actualites-site-e-commerce/page/2/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/actualites-site-e-commerce/page/2/index.html	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:48	54976/54976	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/category/actualites-site-e-commerce/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/actualites-site-e-commerce/feed/index.html	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:48	38688/38688	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:32:48%20GMT	https://www.weezbe.com/blog/category/actualites-site-e-commerce/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/actualites-site-e-commerce/linkid.js	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:48	43932/43932	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Sep%202018%2015:28:28%20GMT	https://www.weezbe.com/blog/mondial-relay/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/mondial-relay/index.html	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:48	21873/21873	---M--	200	added ('OK')	image/png	etag:%225883854e-5571%22	https://www.weezbe.com/wp-content/uploads/mondial-relay-177x300.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/mondial-relay-177x300.png	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:49	28812/28812	---M--	200	added ('OK')	image/png	etag:%225715eef8-708c%22	https://www.weezbe.com/wp-content/uploads/Infographie_1-2.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/Infographie_1-2.png	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:49	36471/36471	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Sep%202018%2015:55:41%20GMT	https://www.weezbe.com/blog/tag/module-export/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/module-export/index.html	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:50	31898/31898	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Sep%202018%2010:40:12%20GMT	https://www.weezbe.com/blog/tag/points-relais/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/points-relais/index.html	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:50	31889/31889	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2007:19:41%20GMT	https://www.weezbe.com/blog/tag/transporteur/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/transporteur/index.html	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:50	42022/42022	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202018%2006:12:43%20GMT	https://www.weezbe.com/blog/relation-client-e-commerce/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/relation-client-e-commerce/index.html	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:51	47715/47715	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2006:47:01%20GMT	https://www.weezbe.com/blog/tag/e-commerce/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/e-commerce/index.html	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:51	38688/38688	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:32:51%20GMT	https://www.weezbe.com/blog/category/e-mailing/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/e-mailing/linkid.140.delayed	(from https://www.weezbe.com/blog/category/e-mailing/)
00:32:51	35851/35851	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Sep%202018%2005:58:18%20GMT	https://www.weezbe.com/blog/tag/relation-client/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/relation-client/index.html	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:51	35901/35901	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2006:21:30%20GMT	https://www.weezbe.com/blog/tag/reseaux-sociaux/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/reseaux-sociaux/index.html	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:52	27788/27788	---M--	200	added ('OK')	image/jpeg	etag:%2250334078-6c8c%22	https://www.weezbe.com/wp-content/uploads/beach-ping-pong1-600x288.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/beach-ping-pong1-600x288.jpg	(from https://www.weezbe.com/blog/category/e-mailing/)
00:32:52	44324/44324	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202018%2006:12:46%20GMT	https://www.weezbe.com/blog/solution-de-click-to-chat-choisir-e-commerce/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/solution-de-click-to-chat-choisir-e-commerce/index.html	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:52	36476/36476	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Sep%202018%2008:36:22%20GMT	https://www.weezbe.com/blog/tag/taux-de-conversion/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/taux-de-conversion/index.html	(from https://www.weezbe.com/blog/category/actualites-site-e-commerce/)
00:32:52	31834/31834	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2017:58:01%20GMT	https://www.weezbe.com/blog/category/e-mailing/page/2/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/e-mailing/page/2/index.html	(from https://www.weezbe.com/blog/category/e-mailing/)
00:32:53	23835/23835	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/category/e-mailing/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/e-mailing/feed/index.html	(from https://www.weezbe.com/blog/category/e-mailing/)
00:32:53	3288/3288	---M--	200	added ('OK')	image/gif	etag:%2250325aed-cd8%22	https://www.weezbe.com/wp-content/uploads/mailing.gif	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/mailing.gif	(from https://www.weezbe.com/blog/category/e-mailing/)
00:32:53	40418/40418	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2017:58:00%20GMT	https://www.weezbe.com/blog/aujourdhui-romuald-a-envoye-sa-mailing-a-minuit-quel-bucheur/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/aujourdhui-romuald-a-envoye-sa-mailing-a-minuit-quel-bucheur/index.html	(from https://www.weezbe.com/blog/category/e-mailing/)
00:32:53	41681/41681	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Sep%202018%2015:26:52%20GMT	https://www.weezbe.com/blog/aujourdhui-romuald-a-lance-une-grosse-campagne-promotionnelle-par-e-mail-125-sur-toutes-les-tongs/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/aujourdhui-romuald-a-lance-une-grosse-campagne-promotionnelle-par-e-mail-125-sur-toutes-les-tongs/index.html	(from https://www.weezbe.com/blog/category/e-mailing/)
00:32:54	45688/45688	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2017:57:58%20GMT	https://www.weezbe.com/blog/aujourdhui-romuald-a-envoye-sa-mailing-a-fernand-90-ans-pour-lui-presenter-la-nouvelle-tong-a-diamant-rose/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/aujourdhui-romuald-a-envoye-sa-mailing-a-fernand-90-ans-pour-lui-presenter-la-nouvelle-tong-a-diamant-rose/index.html	(from https://www.weezbe.com/blog/category/e-mailing/)
00:32:54	39400/39400	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2017:57:54%20GMT	https://www.weezbe.com/blog/aujourdhui-romuald-a-envoye-sa-7eme-newsletter-de-la-semaine-on-est-mardi/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/aujourdhui-romuald-a-envoye-sa-7eme-newsletter-de-la-semaine-on-est-mardi/index.html	(from https://www.weezbe.com/blog/category/e-mailing/)
